Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
4.0,2.0,1.0,1,0.0,0.0,3.0,0.96261,0.0
3.0,1.0,1.0,1,0.0,0.0,3.0,0.108043,0.0
5.0,3.0,1.0,0,0.0,0.0,4.0,0.034656,0.0
2.0,3.0,1.0,0,0.0,0.0,3.0,0.189551,0.0
4.0,4.0,2.0,1,0.0,0.0,3.0,0.040619,0.0
5.0,4.0,1.0,0,0.0,0.0,4.0,0.210058,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.026078,0.0
2.0,1.0,0.0,0,0.0,1.0,3.0,0.580536,1.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.03544,0.0
4.0,2.0,1.0,1,0.0,0.0,0.0,0.423318,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.96358,0.0
2.0,1.0,0.0,0,0.0,0.0,0.0,0.401759,0.0
4.0,2.0,1.0,2,0.0,0.0,4.0,0.336461,0.0
5.0,2.0,0.0,0,1.0,0.0,2.0,0.211968,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.334947,0.0
4.0,2.0,0.0,0,0.0,0.0,0.0,0.272115,0.0
3.0,1.0,1.0,1,0.0,0.0,4.0,0.232353,0.0
5.0,1.0,1.0,0,0.0,0.0,0.0,0.110642,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.011012,0.0
5.0,3.0,0.0,0,0.0,0.0,2.0,0.000348,0.0
3.0,2.0,1.0,0,0.0,0.0,4.0,0.264253,0.0
4.0,2.0,0.0,1,0.0,0.0,2.0,0.313644,0.0
4.0,3.0,1.0,0,0.0,0.0,4.0,0.098031,0.0
3.0,1.0,0.0,0,0.0,0.0,0.0,0.076123,0.0
5.0,2.0,0.0,0,0.0,0.0,3.0,0.0,0.0
3.0,1.0,0.0,0,0.0,0.0,3.0,0.010044439999999998,0.0
5.0,3.0,1.0,0,0.0,0.0,5.0,0.246511,0.0
6.0,1.0,0.0,0,0.0,0.0,3.0,0.07859,0.0
2.0,2.0,0.0,0,1.0,0.0,3.0,0.602779,0.0
3.0,1.0,0.0,2,0.0,0.0,3.0,0.055481,0.0
4.0,4.0,0.0,0,0.0,0.0,0.0,0.016583,0.0
3.0,1.0,0.0,1,1.0,0.0,3.0,0.01002162,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.038149,0.0
4.0,2.0,1.0,2,0.0,1.0,4.0,0.530655,0.0
4.0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0
5.0,3.0,1.0,1,0.0,0.0,4.0,0.657587,0.0
4.0,1.0,1.0,2,1.0,1.0,2.0,0.0,0.0
4.0,3.0,1.0,0,0.0,0.0,2.0,0.187529,0.0
3.0,2.0,1.0,0,0.0,0.0,0.0,0.185321,0.0
3.0,4.0,2.0,0,1.0,0.0,4.0,0.008326,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.893826,1.0
5.0,5.0,1.0,0,0.0,0.0,4.0,0.140425,0.0
4.0,3.0,1.0,1,0.0,0.0,5.0,0.566569,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.025686,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.046406,0.0
5.0,0.0,0.0,0,0.0,0.0,0.0,0.010086949999999999,0.0
4.0,2.0,1.0,0,0.0,0.0,3.0,0.005895,0.0
4.0,1.0,1.0,0,0.0,0.0,1.0,0.525575,0.0
4.0,3.0,1.0,0,1.0,0.0,0.0,0.994128,0.0
4.0,1.0,0.0,0,0.0,0.0,3.0,0.18803,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.030526,0.0
4.0,3.0,1.0,0,0.0,0.0,3.0,0.865793,0.0
3.0,3.0,1.0,1,1.0,0.0,3.0,0.01000145,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0
5.0,3.0,0.0,1,0.0,0.0,0.0,0.023812,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.218494,0.0
4.0,2.0,0.0,1,2.0,1.0,3.0,0.542855,1.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.114733,0.0
4.0,2.0,1.0,1,0.0,0.0,0.0,0.069921,0.0
3.0,2.0,1.0,2,0.0,0.0,3.0,0.935556,1.0
4.0,3.0,1.0,0,0.0,0.0,4.0,0.12778,0.0
2.0,1.0,0.0,0,0.0,0.0,4.0,0.718931,0.0
5.0,1.0,0.0,1,0.0,0.0,6.0,0.294156,0.0
3.0,2.0,1.0,0,0.0,0.0,4.0,0.142016,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.01007214,0.0
3.0,3.0,0.0,2,0.0,0.0,0.0,0.476538,0.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.457099,0.0
5.0,4.0,2.0,1,0.0,0.0,5.0,8551.304143479232,0.0
4.0,5.0,1.0,0,0.0,0.0,3.0,0.865464,0.0
4.0,4.0,1.0,0,0.0,0.0,5.0,0.266201,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.0,0.0
6.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0
4.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0
2.0,2.0,0.0,0,0.0,0.0,3.0,0.913532,0.0
3.0,2.0,1.0,1,0.0,0.0,3.0,0.163307,0.0
5.0,2.0,1.0,0,0.0,0.0,0.0,0.068727,0.0
3.0,2.0,0.0,1,0.0,0.0,3.0,0.076232,0.0
5.0,3.0,1.0,0,0.0,1.0,3.0,0.000779,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.022627,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.686854,0.0
4.0,4.0,1.0,2,0.0,0.0,4.0,0.027552,0.0
2.0,2.0,0.0,1,1.0,0.0,3.0,0.82088,0.0
4.0,2.0,0.0,0,0.0,0.0,0.0,0.239645,0.0
6.0,3.0,0.0,0,0.0,0.0,4.0,0.025459,0.0
4.0,4.0,1.0,1,1.0,0.0,3.0,0.085803,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0
4.0,5.0,1.0,1,0.0,0.0,3.0,0.011427,0.0
4.0,2.0,0.0,1,0.0,0.0,4.0,0.954942,1.0
4.0,3.0,1.0,0,0.0,0.0,4.0,0.01965,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.416738,0.0
4.0,4.0,1.0,1,0.0,0.0,0.0,0.027718,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.033089,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.124652,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.006791,0.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.430056,0.0
4.0,2.0,1.0,0,1.0,0.0,3.0,0.012802,0.0
4.0,3.0,2.0,1,2.0,0.0,3.0,0.482447,1.0
5.0,4.0,1.0,1,0.0,0.0,0.0,0.276109,0.0
2.0,1.0,0.0,0,0.0,0.0,2.0,0.307959,0.0
4.0,2.0,1.0,2,0.0,0.0,4.0,0.074978,0.0
4.0,4.0,0.0,1,1.0,0.0,3.0,0.574771,0.0
5.0,5.0,1.0,0,0.0,0.0,3.0,0.033377,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.659098,0.0
2.0,3.0,1.0,1,0.0,0.0,3.0,0.0,0.0
3.0,2.0,1.0,0,0.0,0.0,3.0,0.717058,0.0
5.0,2.0,0.0,0,0.0,0.0,0.0,0.001703,0.0
5.0,1.0,0.0,1,0.0,0.0,3.0,0.065095,0.0
5.0,4.0,0.0,0,0.0,0.0,0.0,0.015927,0.0
5.0,4.0,2.0,1,0.0,0.0,4.0,0.206602,0.0
2.0,3.0,0.0,1,1.0,2.0,3.0,0.01071789,1.0
2.0,1.0,0.0,0,0.0,0.0,2.0,0.237115,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.671752,0.0
3.0,3.0,2.0,0,0.0,0.0,4.0,0.105212,0.0
3.0,4.0,1.0,1,2.0,0.0,3.0,0.229236,0.0
4.0,2.0,1.0,0,3.0,0.0,2.0,0.011382950000000001,1.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.953636,0.0
3.0,2.0,1.0,1,1.0,0.0,3.0,0.246817,1.0
5.0,4.0,1.0,0,0.0,0.0,0.0,0.021534,0.0
3.0,3.0,1.0,1,0.0,0.0,6.0,0.407973,0.0
4.0,3.0,1.0,2,0.0,0.0,3.0,0.022366,0.0
3.0,1.0,0.0,1,0.0,0.0,2.0,0.0,0.0
3.0,4.0,1.0,1,0.0,0.0,6.0,0.082886,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.040175,0.0
3.0,3.0,2.0,2,1.0,0.0,4.0,0.712511,0.0
2.0,2.0,1.0,1,0.0,0.0,3.0,0.179331,0.0
4.0,4.0,0.0,1,0.0,0.0,3.0,0.812203,0.0
5.0,4.0,1.0,0,0.0,0.0,6.0,0.187549,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.018726,0.0
4.0,2.0,1.0,1,0.0,1.0,4.0,0.139724,0.0
1.0,1.0,0.0,0,0.0,0.0,3.0,0.080067,0.0
5.0,3.0,2.0,0,0.0,0.0,3.0,0.43684,0.0
5.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,1,0.0,0.0,3.0,0.535738,0.0
4.0,2.0,1.0,1,0.0,0.0,3.0,0.011904,0.0
5.0,2.0,1.0,1,0.0,0.0,4.0,0.004863,0.0
5.0,4.0,1.0,0,0.0,0.0,2.0,0.418776,0.0
5.0,2.0,1.0,0,0.0,0.0,4.0,0.083588,0.0
4.0,2.0,0.0,0,2.0,1.0,3.0,0.931591,1.0
4.0,1.0,1.0,2,0.0,0.0,4.0,0.134558,0.0
4.0,1.0,1.0,0,0.0,0.0,2.0,0.356087,0.0
2.0,2.0,1.0,1,0.0,0.0,2.0,0.01006692,0.0
5.0,1.0,1.0,1,0.0,0.0,5.0,0.01006589,0.0
5.0,2.0,1.0,0,0.0,0.0,4.0,0.080902,0.0
4.0,2.0,1.0,1,0.0,0.0,4.0,0.296185,0.0
6.0,1.0,1.0,0,0.0,0.0,0.0,0.015513,0.0
2.0,2.0,1.0,1,0.0,0.0,3.0,0.058919,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.010010680000000001,0.0
3.0,1.0,2.0,1,0.0,0.0,5.0,0.075205,0.0
5.0,3.0,2.0,0,0.0,0.0,0.0,0.283954,0.0
4.0,2.0,0.0,0,0.0,0.0,3.0,0.145401,0.0
4.0,1.0,0.0,0,0.0,1.0,3.0,0.01008081,0.0
4.0,2.0,1.0,1,0.0,0.0,3.0,0.611238,0.0
4.0,3.0,1.0,1,1.0,0.0,4.0,0.879794,0.0
4.0,2.0,2.0,0,0.0,0.0,3.0,0.091838,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.029511,0.0
5.0,2.0,0.0,0,0.0,0.0,4.0,0.025715,0.0
3.0,1.0,1.0,0,0.0,0.0,0.0,0.630104,0.0
4.0,1.0,0.0,0,0.0,0.0,0.0,0.011307,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.010062759999999999,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.173876,0.0
3.0,2.0,1.0,0,0.0,0.0,3.0,0.005094,0.0
5.0,3.0,1.0,1,1.0,0.0,4.0,0.069935,0.0
3.0,3.0,1.0,2,0.0,0.0,3.0,0.008702,0.0
5.0,2.0,1.0,0,0.0,0.0,4.0,0.040522,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.906816,0.0
3.0,4.0,1.0,2,0.0,0.0,3.0,0.125611,0.0
2.0,3.0,1.0,0,2.0,0.0,3.0,0.871102,0.0
5.0,3.0,1.0,0,1.0,0.0,3.0,0.387514,0.0
5.0,4.0,2.0,0,0.0,0.0,5.0,0.0423,0.0
5.0,4.0,1.0,1,0.0,0.0,0.0,0.094565,0.0
5.0,4.0,1.0,1,0.0,0.0,5.0,0.01914,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.303799,0.0
5.0,3.0,1.0,0,0.0,0.0,0.0,0.029193,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.385255,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.015835,0.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.469381,0.0
4.0,4.0,1.0,2,0.0,0.0,6.0,0.034434,0.0
4.0,3.0,1.0,2,0.0,0.0,0.0,0.061458,0.0
6.0,3.0,1.0,1,0.0,0.0,3.0,0.004429,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.835806,1.0
3.0,2.0,1.0,2,0.0,0.0,2.0,0.444277,0.0
3.0,1.0,0.0,2,0.0,0.0,3.0,0.904185,0.0
5.0,2.0,0.0,0,1.0,0.0,4.0,0.038902,0.0
4.0,2.0,1.0,0,0.0,0.0,4.0,0.271556,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.916927,0.0
3.0,1.0,1.0,0,0.0,0.0,0.0,0.008403,0.0
2.0,2.0,0.0,0,1.0,0.0,3.0,0.554133,0.0
4.0,3.0,1.0,1,0.0,0.0,4.0,0.029878,0.0
4.0,2.0,1.0,0,1.0,0.0,3.0,0.764104,1.0
5.0,2.0,1.0,0,0.0,0.0,4.0,0.031632,0.0
5.0,2.0,0.0,0,0.0,0.0,4.0,0.009293,0.0
4.0,3.0,1.0,2,1.0,0.0,3.0,0.123561,0.0
2.0,4.0,1.0,0,0.0,0.0,3.0,0.019678,0.0
4.0,4.0,2.0,1,2.0,1.0,4.0,0.30274,0.0
5.0,3.0,1.0,0,0.0,0.0,0.0,0.119521,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.129912,0.0
4.0,4.0,1.0,2,0.0,0.0,3.0,0.0,0.0
5.0,3.0,1.0,0,0.0,0.0,1.0,0.133233,0.0
5.0,2.0,1.0,0,0.0,0.0,0.0,0.363133,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.206742,0.0
5.0,4.0,1.0,0,0.0,0.0,2.0,0.048534,0.0
3.0,2.0,0.0,0,0.0,0.0,2.0,0.0,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.070791,0.0
2.0,2.0,0.0,0,1.0,0.0,2.0,0.664813,0.0
3.0,2.0,1.0,1,2.0,1.0,3.0,0.757547,1.0
5.0,2.0,1.0,0,2.0,0.0,0.0,0.0,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.01004065,0.0
5.0,1.0,0.0,1,0.0,0.0,4.0,0.073493,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.524899,0.0
6.0,1.0,1.0,1,0.0,0.0,3.0,0.028198,0.0
5.0,3.0,1.0,2,0.0,0.0,3.0,0.229693,0.0
4.0,2.0,1.0,1,2.0,0.0,4.0,0.472368,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.036087,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.326939,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.093229,0.0
5.0,2.0,0.0,0,0.0,0.0,3.0,0.245621,0.0
2.0,2.0,0.0,1,2.0,0.0,3.0,0.01234672,1.0
4.0,4.0,1.0,0,0.0,0.0,0.0,0.028892,0.0
4.0,1.0,1.0,1,2.0,0.0,3.0,0.956872,0.0
1.0,2.0,0.0,0,0.0,0.0,0.0,0.01017796,0.0
2.0,1.0,0.0,0,0.0,0.0,3.0,0.044861,0.0
4.0,3.0,1.0,0,2.0,2.0,2.0,0.559931,0.0
4.0,3.0,1.0,2,2.0,1.0,2.0,0.328445,0.0
4.0,4.0,1.0,1,0.0,0.0,4.0,0.820752,0.0
5.0,2.0,1.0,0,0.0,0.0,2.0,0.036485,0.0
4.0,1.0,0.0,1,0.0,0.0,3.0,0.01006051,0.0
4.0,2.0,0.0,1,1.0,0.0,3.0,0.600657,0.0
2.0,2.0,1.0,0,0.0,0.0,3.0,0.246463,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.0100866,0.0
6.0,1.0,0.0,0,0.0,0.0,0.0,0.018824,0.0
2.0,2.0,0.0,0,0.0,0.0,4.0,0.384656,0.0
5.0,3.0,1.0,0,0.0,0.0,5.0,0.0,0.0
3.0,1.0,1.0,0,0.0,0.0,3.0,0.006919,0.0
3.0,2.0,0.0,0,1.0,0.0,0.0,0.786455,0.0
3.0,4.0,1.0,0,0.0,0.0,4.0,0.104179,0.0
4.0,1.0,0.0,1,0.0,0.0,4.0,0.589966,0.0
5.0,1.0,0.0,0,0.0,0.0,3.0,0.004234,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.351857,0.0
5.0,2.0,1.0,0,0.0,0.0,0.0,0.974738,0.0
3.0,4.0,1.0,1,1.0,0.0,3.0,0.994965,1.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.146001,0.0
5.0,4.0,0.0,0,0.0,0.0,3.0,0.0091,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.029938,0.0
5.0,2.0,1.0,1,1.0,0.0,3.0,0.65903,0.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.083106,0.0
4.0,4.0,1.0,1,1.0,0.0,4.0,0.323486,0.0
5.0,2.0,1.0,0,0.0,0.0,2.0,0.009265,0.0
5.0,1.0,1.0,0,0.0,0.0,0.0,0.032687,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,0.0,0,0.0,0.0,3.0,0.072415,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.044082,0.0
4.0,5.0,1.0,0,0.0,0.0,0.0,0.533955,0.0
5.0,2.0,1.0,0,0.0,0.0,2.0,0.586746,0.0
2.0,0.0,0.0,0,0.0,0.0,2.0,0.010008840000000001,0.0
4.0,3.0,1.0,0,0.0,0.0,3.0,0.167459,0.0
4.0,3.0,0.0,0,0.0,0.0,3.0,0.813628,0.0
2.0,0.0,0.0,1,0.0,0.0,1.0,0.0100664,0.0
3.0,2.0,1.0,2,0.0,0.0,3.0,0.106555,0.0
3.0,2.0,1.0,2,1.0,0.0,3.0,0.926497,1.0
5.0,4.0,0.0,0,0.0,0.0,0.0,0.01626,0.0
4.0,4.0,2.0,1,0.0,0.0,6.0,0.222645,0.0
2.0,2.0,0.0,0,0.0,0.0,2.0,0.069526,0.0
4.0,4.0,1.0,1,0.0,0.0,4.0,0.025662,0.0
5.0,1.0,0.0,1,0.0,0.0,2.0,0.06927,0.0
3.0,2.0,1.0,1,1.0,0.0,3.0,0.016909,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.000984,0.0
5.0,0.0,0.0,0,0.0,0.0,3.0,0.01002628,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.020968,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.402775,0.0
6.0,2.0,0.0,0,0.0,0.0,4.0,8551.304143479232,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.155662,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.150704,0.0
3.0,1.0,1.0,1,0.0,0.0,3.0,0.008799,0.0
4.0,4.0,1.0,2,0.0,0.0,3.0,0.373225,0.0
2.0,0.0,0.0,0,0.0,0.0,2.0,0.01008186,0.0
4.0,4.0,1.0,2,0.0,0.0,3.0,0.981049,0.0
4.0,4.0,2.0,0,0.0,0.0,3.0,0.582166,0.0
2.0,2.0,0.0,0,0.0,0.0,3.0,0.794008,0.0
4.0,3.0,1.0,0,0.0,0.0,4.0,0.175754,0.0
3.0,1.0,1.0,1,1.0,0.0,3.0,0.01005085,0.0
2.0,1.0,0.0,1,1.0,0.0,4.0,0.231411,0.0
4.0,2.0,1.0,0,0.0,0.0,0.0,0.01006869,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.646838,0.0
3.0,1.0,1.0,2,0.0,1.0,3.0,1.00008,1.0
5.0,1.0,0.0,0,1.0,0.0,0.0,0.71848,0.0
4.0,1.0,0.0,1,0.0,0.0,5.0,0.726499,0.0
5.0,2.0,2.0,0,1.0,0.0,3.0,0.332468,0.0
4.0,2.0,1.0,1,1.0,0.0,3.0,0.473162,0.0
5.0,2.0,1.0,1,0.0,0.0,3.0,0.100835,0.0
3.0,1.0,1.0,0,0.0,0.0,3.0,0.146236,0.0
2.0,1.0,0.0,1,0.0,0.0,2.0,0.792775,0.0
3.0,1.0,1.0,1,0.0,0.0,3.0,0.061084,0.0
3.0,3.0,1.0,2,0.0,0.0,2.0,0.214289,0.0
5.0,3.0,0.0,0,0.0,0.0,3.0,0.198531,0.0
3.0,2.0,0.0,0,1.0,1.0,0.0,0.737976,0.0
3.0,2.0,1.0,1,0.0,0.0,2.0,0.006492,0.0
2.0,3.0,1.0,0,0.0,0.0,3.0,0.150908,0.0
5.0,4.0,1.0,0,0.0,0.0,0.0,0.880825,0.0
5.0,3.0,0.0,1,0.0,0.0,3.0,0.000927,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.031359,0.0
2.0,2.0,0.0,0,2.0,3.0,2.0,0.01008589,1.0
5.0,3.0,1.0,0,1.0,1.0,3.0,0.835726,0.0
3.0,1.0,0.0,1,0.0,0.0,0.0,0.010095080000000001,1.0
5.0,2.0,0.0,0,0.0,0.0,4.0,0.057575,0.0
5.0,3.0,1.0,0,0.0,0.0,1.0,0.022981,0.0
4.0,5.0,1.0,0,0.0,1.0,5.0,0.14532,0.0
5.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,1.0,1,0.0,0.0,3.0,0.01006593,0.0
3.0,1.0,0.0,2,0.0,0.0,3.0,0.000427,0.0
4.0,1.0,1.0,1,0.0,0.0,3.0,0.034725,0.0
3.0,4.0,2.0,1,0.0,0.0,0.0,0.113786,0.0
4.0,4.0,1.0,0,0.0,0.0,3.0,0.067216,0.0
5.0,2.0,1.0,0,0.0,0.0,4.0,0.899564,0.0
4.0,2.0,0.0,1,0.0,0.0,3.0,0.013986,0.0
3.0,1.0,1.0,2,0.0,0.0,2.0,0.632704,0.0
4.0,3.0,2.0,2,0.0,0.0,3.0,0.162761,0.0
3.0,1.0,1.0,0,0.0,0.0,3.0,0.729473,0.0
5.0,2.0,0.0,0,0.0,0.0,4.0,0.02517,0.0
4.0,4.0,1.0,0,0.0,0.0,0.0,0.063567,0.0
4.0,3.0,1.0,0,0.0,0.0,0.0,0.017233,0.0
3.0,2.0,1.0,2,0.0,0.0,3.0,0.575434,0.0
5.0,3.0,0.0,0,0.0,0.0,4.0,0.002817,0.0
4.0,4.0,1.0,1,0.0,0.0,3.0,0.065182,0.0
4.0,2.0,1.0,1,0.0,0.0,3.0,0.028917,0.0
4.0,3.0,0.0,1,1.0,1.0,0.0,0.24781,0.0
4.0,2.0,1.0,1,0.0,0.0,3.0,0.0,0.0
5.0,4.0,1.0,1,0.0,0.0,3.0,0.22495,0.0
3.0,2.0,1.0,2,0.0,0.0,3.0,0.588541,0.0
4.0,3.0,1.0,2,0.0,0.0,3.0,0.312248,0.0
4.0,5.0,2.0,1,0.0,0.0,4.0,0.023831,0.0
5.0,3.0,1.0,0,0.0,0.0,3.0,0.025154,0.0
5.0,1.0,0.0,0,0.0,0.0,0.0,0.04898,0.0
3.0,3.0,1.0,1,1.0,1.0,0.0,0.783301,1.0
4.0,2.0,2.0,0,0.0,0.0,3.0,0.446698,0.0
4.0,4.0,1.0,2,0.0,0.0,3.0,0.086165,0.0
5.0,2.0,1.0,1,1.0,0.0,4.0,0.013035,0.0
3.0,1.0,0.0,1,0.0,0.0,2.0,0.01002516,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.422429,0.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.030659,0.0
2.0,1.0,0.0,0,0.0,0.0,2.0,0.215911,0.0
3.0,4.0,1.0,1,1.0,0.0,4.0,0.900626,0.0
6.0,4.0,2.0,1,0.0,0.0,3.0,0.056102,1.0
5.0,3.0,1.0,0,0.0,0.0,0.0,0.02793,0.0
4.0,4.0,1.0,2,0.0,0.0,3.0,0.197496,0.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,1.0,1,0.0,0.0,3.0,0.625178,0.0
4.0,2.0,0.0,1,0.0,0.0,0.0,0.25773,0.0
3.0,4.0,2.0,2,0.0,0.0,0.0,8551.304143479232,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.037815,0.0
4.0,3.0,1.0,0,0.0,0.0,3.0,0.106577,0.0
4.0,3.0,1.0,0,0.0,0.0,2.0,0.07175,0.0
5.0,2.0,0.0,0,2.0,0.0,0.0,0.84548,0.0
5.0,1.0,0.0,1,0.0,0.0,2.0,0.010094430000000001,0.0
4.0,4.0,1.0,0,1.0,0.0,0.0,0.179618,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.692207,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.193001,0.0
5.0,2.0,0.0,0,0.0,0.0,3.0,0.012156,0.0
4.0,4.0,1.0,2,0.0,0.0,2.0,0.102912,0.0
5.0,4.0,1.0,0,0.0,0.0,0.0,0.976466,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.352577,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.313219,0.0
5.0,4.0,1.0,0,0.0,0.0,3.0,0.024986,0.0
3.0,1.0,0.0,1,0.0,0.0,3.0,0.853825,0.0
2.0,1.0,0.0,0,0.0,0.0,0.0,0.039201,0.0
3.0,3.0,1.0,1,3.0,0.0,3.0,0.850594,0.0
3.0,1.0,0.0,0,0.0,0.0,0.0,0.504896,0.0
5.0,2.0,1.0,1,0.0,0.0,4.0,0.102839,0.0
4.0,2.0,1.0,2,0.0,0.0,4.0,0.076848,0.0
5.0,4.0,1.0,1,0.0,0.0,4.0,0.769516,0.0
5.0,1.0,0.0,0,0.0,0.0,2.0,0.003515,0.0
4.0,1.0,1.0,0,0.0,0.0,5.0,0.092688,0.0
5.0,1.0,0.0,1,0.0,0.0,2.0,0.112543,0.0
5.0,1.0,0.0,1,0.0,0.0,2.0,0.003754,0.0
2.0,5.0,1.0,0,0.0,0.0,0.0,0.203465,0.0
6.0,1.0,0.0,0,0.0,0.0,3.0,0.10698,0.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,2.0,1,0.0,0.0,3.0,0.389374,0.0
3.0,1.0,0.0,0,0.0,0.0,3.0,0.056107,0.0
4.0,1.0,1.0,0,0.0,0.0,0.0,0.001251,0.0
5.0,3.0,1.0,1,0.0,0.0,3.0,0.880642,0.0
5.0,3.0,1.0,1,0.0,0.0,4.0,0.004288,0.0
4.0,2.0,0.0,0,0.0,0.0,2.0,0.071893,0.0
4.0,3.0,2.0,1,1.0,0.0,4.0,0.507182,0.0
5.0,4.0,1.0,1,0.0,0.0,4.0,0.018159,1.0
3.0,1.0,1.0,1,0.0,0.0,5.0,0.079395,0.0
5.0,1.0,1.0,0,0.0,0.0,3.0,0.630315,0.0
4.0,2.0,0.0,2,1.0,2.0,3.0,0.994098,0.0
5.0,2.0,1.0,0,0.0,0.0,3.0,0.377345,0.0
2.0,3.0,0.0,0,0.0,0.0,2.0,0.561079,0.0
2.0,2.0,0.0,0,0.0,0.0,3.0,0.115554,0.0
4.0,3.0,1.0,1,0.0,0.0,3.0,0.498491,0.0
4.0,1.0,1.0,0,0.0,0.0,3.0,0.010077830000000001,0.0
5.0,2.0,1.0,1,0.0,0.0,3.0,0.336831,0.0
4.0,4.0,1.0,0,0.0,0.0,4.0,0.408364,0.0
4.0,3.0,1.0,0,0.0,0.0,3.0,0.482504,0.0
4.0,2.0,1.0,1,0.0,0.0,0.0,0.361649,0.0
